UNITID,INSTNM,IALIAS,ADDR,CITY,STABBR,ZIP,FIPS,OBEREG,CHFNM,CHFTITLE,GENTELE,EIN,UEIS,OPEID,OPEFLAG,WEBADDR,ADMINURL,FAIDURL,APPLURL,NPRICURL,VETURL,ATHURL,DISAURL,SECTOR,ICLEVEL,CONTROL,HLOFFER,UGOFFER,GROFFER,HDEGOFR1,DEGGRANT,HBCU,HOSPITAL,MEDICAL,TRIBAL,LOCALE,OPENPUBL,ACT,NEWID,DEATHYR,CLOSEDAT,CYACTIVE,POSTSEC,PSEFLAG,PSET4FLG,RPTMTH,INSTCAT,C21BASIC,C21IPUG,C21IPGRD,C21UGPRF,C21ENPRF,C21SZSET,C18BASIC,C15BASIC,CCBASIC,CARNEGIE,LANDGRNT,INSTSIZE,F1SYSTYP,F1SYSNAM,F1SYSCOD,CBSA,CBSATYPE,CSA,COUNTYCD,COUNTYNM,CNGDSTCD,LONGITUD,LATITUDE,DFRCGID,DFRCUSCG
262086,"University of Massachusetts Global"," ","16355 Laguna Canyon Road","Irvine","CA","92618", 6, 8,"David Andrews","Chancellor","9493419800","260152908","MB5GWJCFBGC7","04161800",1,"www.umassglobal.edu/","www.umassglobal.edu/admissions","www.umassglobal.edu/tuition-and-aid/financing-your-education","www.umassglobal.edu/apply","umassglobal.studentaidcalculator.com/survey.aspx","www.umassglobal.edu/tuition-and-aid/tuition"," ","www.umassglobal.edu/why-umassglobal/dedicated-support-services/accessible-education",1,1,1,9,1,1,11,1,2,2,2,2,11,1,"A ",-2,-2,"-2",1,1,1,1,1,2,17,13,12,5,5,12,17,18,18,-2,2,3,2,"-2","-2",31080,1,348,6059,"Orange County",645,-117.769012,33.656401,98,1
262129,"New College of Florida"," ","5800 Bay Shore Road","Sarasota","FL","34243-2109",12, 5,"Dr. PATRICIA OKKER","President","9414875000","900057281","M4ADM2P87AH9","03957400",1,"www.ncf.edu/","www.ncf.edu/admissions/","ncf.edu/financial-aid","www.ncf.edu/admissions/first-year-students/","www.ncf.edu/admissions/tuition-fee-info/price-calculator/","www.ncf.edu/admissions/financial-aid/veterans-u-s-service-members/","www.ncf.edu/about/consumer-information/","www.ncf.edu/departments/advocacy-accessibility/",1,1,1,7,1,1,20,1,2,2,2,2,13,1,"A ",-2,-2,"-2",1,1,1,1,1,2,21,6,3,14,3,8,21,21,21,31,2,1,1,"State University System of Florida","112090",35840,1,412,12115,"Sarasota County",1216,-82.558580,27.384925,127,1
262165,"Montana Bible College"," ","20 Cornerstone Way","Bozeman","MT","59718",30, 7,"Ryan Ward","President","406586358510","810444020"," ","04140300",3,"https://montanabiblecollege.edu/","https://montanabiblecollege.edu/admissions/","https://montanabiblecollege.edu/admissions/scholarships/","https://montanabiblecollege.edu/admissions/apply/","https://montanabiblecollege.edu/admissions/financial-info/","https://montanabiblecollege.edu/admissions/veterans/"," ","https://montanabiblecollege.edu/student-resources/catalog-handbook/",2,1,2,5,1,2,30,1,2,-1,2,2,41,1,"A ",-2,-2,"-2",1,1,1,2,1,2,-2,-2,-2,-2,-2,-2,-2,24,-2,-2,2,1,2,"-2","-2",14580,2,-2,30031,"Gallatin County",3000,-111.066301,45.654720,-1,-1
262341,"Conservatory of Recording Arts and Sciences","CRAS","2300 E Broadway Rd","Tempe","AZ","85282-1707", 4, 6,"Kirt R Hamm","Administrator","4808589400","860666487","QXWLNL6YM849","03034400",1,"www.cras.edu/","cras.edu/admissions/","www.cras.edu/financial-aid/","www.cras.edu/admissions/apply-now/","cras.edu/net-price-calculator/","cras.edu/veterans"," ","www.cras.edu/admissions/ada-policy/",9,3,3,2,1,2,0,2,2,-2,2,2,12,1,"A ",-2,-2,"-2",1,1,1,1,2,6,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,2,1,2,"-2","-2",38060,1,429,4013,"Maricopa County",409,-111.889544,33.407853,211,2
262369,"Adrian's Beauty College of Turlock"," ","1340 W Main St","Turlock","CA","95380", 6, 8,"Sherri A. Cytanovich","Director","2096322233","770065510"," ","02520400",1,"www.adrians.edu/"," "," "," ","www.adrians.edu/consumer-disclosures/"," "," ","www.adrians.edu/",9,3,3,2,1,2,0,2,2,-2,2,2,23,1,"A ",-2,-2,"-2",1,1,1,1,2,6,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,2,1,2,"-2","-2",33700,1,488,6099,"Stanislaus County",610,-120.863784,37.491448,30,2
262402,"California Career School"," ","1100 Technology Cir","Anaheim","CA","92805", 6, 8,"Chuck Emanuele","President","7146356585212","330549695"," ","02520200",5,"www.californiacareerschool.edu"," "," "," ","www.californiacareerschool.edu/student-services/financial-aid","www.californiacareerschool.edu/military-tuition-assistance-students-southern-california/military-transition-programs/military-cdl/"," "," ",9,3,3,1,1,2,0,2,2,-2,-1,2,11,1,"A ",-2,-2,"-2",1,1,1,2,-1,-1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,2,-1,-1,"-1","-1",31080,1,348,6059,"Orange County",646,-117.906219,33.819547,-1,-1
262457,"San Joaquin Valley College-Fresno"," ","295 East Sierra Avenue","Fresno","CA","93710-3616", 6, 8,"Nick Gomez","President","5597349000","942589126","TJLJT5ZE65J6","02120701",1,"www.sjvc.edu/","https://www.sjvc.edu/Admissions","https://www.sjvc.edu/financial-aid","https://www.sjvc.edu/","https://www.sjvc.edu/net-price-calculator"," ","https://static.sjvc.edu/_downloads/consumerinfo/2022-SJVC-Student-Right-To-Know-Disclosures.pdf","https://www.sjvc.edu/",6,2,3,3,1,2,40,1,2,-2,2,2,11,1,"A ",-2,-2,"-2",1,1,1,1,2,4,9,3,0,4,1,2,-2,-2,-2,-2,2,1,1,"San Joaquin Valley College Inc.","304180",23420,1,260,6019,"Fresno County",622,-119.784003,36.829907,86,1
262466,"Dr. Ida Rolf Institute","The Rolf Institute of Structural Integration","5055 Chaparral Court, Suite 103","Boulder","CO","80301-0000", 8, 7,"Christina Howe","Executive Director/ Chief Academic Officer","3034495903","237178040","HTK5VWWF7CV3","04172500",1,"www.rolf.org/","www.rolf.org/programs.php","www.rolf.org/financial_aid.php","www.rolf.org/apply.php","rolf.org/npcalc.htm","https://www.rolf.org/handbook.php#vet"," ","https://www.rolf.org/handbook.php",8,3,2,1,1,2,0,2,2,-2,2,2,12,1,"A ",-2,-2,"-2",1,1,1,1,2,6,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,2,1,2,"-2","-2",14500,1,216,8013,"Boulder County",802,-105.203076,40.066263,12,2
362700,"Aveda Institute-Fort Myers","Sunstate Academy FM","2040 Colonial Blvd","Fort Myers","FL","33907",12, 5,"Steven Lazzarra","Controller","2392781311","590972013","PMFYJ8MY1NL3","02326900",1,"www.beaveda.com/","www.beaveda.com/locations/fort-myers/"," ","https://www.beaveda.com/apply-now/","https://nces.ed.gov/ipeds/netpricecalculator/#/"," "," ","www.sunstate.edu/catalog",8,3,2,2,1,2,0,2,2,-2,2,2,13,1,"A ",-2,-2,"-2",1,1,1,1,2,6,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,2,1,1,"Compass Rose Foundation","200448",15980,1,163,12071,"Lee County",1219,-81.870312,26.596006,11,2
362782,"Elizabeth Grady School of Esthetics and Massage Therapy"," ","222 Boston Avenue","Medford","MA","02155",25, 1,"Elizabeth Bransford","Assistant School Director","7813919380","042802434","H6RMS2HD5834","02523900",1,"elizabethgrady.edu/","elizabethgrady.edu/","elizabethgrady.edu/","elizabethgrady.edu/","elizabethgrady.edu/net-price-calculator.html"," "," ","elizabethgrady.edu/",9,3,3,1,1,2,0,2,2,-2,2,2,21,1,"A ",-2,-2,"-2",1,1,1,1,2,6,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,2,1,1,"Elizabeth Grady Face First Inc.","301880",14460,1,148,25017,"Middlesex County",2505,-71.126230,42.414728,24,2
363013,"Ross Medical Education Center-Port Huron"," ","2887 Krafft Road, Suite 700","Port Huron","MI","48060-1530",26, 3,"George Grayeb","Chief Executive Officer","8109820454","202154596","G6CKBA1FK5E6","02099702",1,"https://rosseducation.edu/","https://rosseducation.edu/","https://rosseducation.edu/"," ","https://rosseducation.edu/consumer-info/#npc"," ","https://rosseducation.edu/consumer-info/","https://rosseducation.edu/",9,3,3,2,1,2,0,2,2,-2,2,2,23,1,"A ",-2,-2,"-2",1,1,1,1,2,6,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,2,1,1,"Ross Education, LLC","304050",19820,1,220,26147,"St. Clair County",2610,-82.452984,43.024632,55,2
363077,"Capri Institute of Hair Design-Clifton"," ","1595 Main Ave","Clifton","NJ","07011",34, 2,"Lorelei K Muenster","President","201599925010","-1","sa4jfm3caad1","00907800",5,"www.capriinstitute.com/","www.capriinstitute.com/","www.capriinstitute.com/","www.capriinstitute.com/","www.capriinstitute.com/net-price-calculator","www.capriinstitute.com/"," ","www.capriinstitute.com/",9,3,3,2,1,2,0,2,2,-2,2,2,21,1,"A ",-2,-2,"-2",1,1,1,2,2,6,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,2,1,1,"Capri Training Centers Inc.","300810",35620,1,408,34031,"Passaic County",3409,-74.152668,40.887432,-1,-1
363147,"Raphael's School of Beauty Culture Inc-Alliance"," ","2445 W. State St.","Alliance","OH","44601",39, 3,"Ralph P. Delserone, III","President","3308233884","341244083","MRPLKLVNR624","02563000",1,"raphaelsbeautyschool.edu/","raphaelsbeautyschool.edu/","raphaelsbeautyschool.edu/","raphaelsbeautyschool.edu/","www.raphaelsbeautyschool.edu/net-price-calculator/","raphaelsbeautyschool.edu/"," ","raphaelsbeautyschool.edu/",6,2,3,4,1,2,0,2,2,-2,2,2,31,1,"A ",-2,-2,"-2",1,1,1,1,2,6,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,2,1,2,"-2","-2",15940,1,184,39151,"Stark County",3913,-81.152086,40.902642,15,2
363165,"Metro Technology Centers"," ","1900 Springlake Drive","Oklahoma City","OK","73111-5240",40, 6,"Mr Aaron Collins","Superintendent","4054248324","731094545"," ","00533900",1,"https://www.metrotech.edu/"," ","https://www.metrotech.edu/financial-aid"," ","https://www.metrotech.edu/sites/default/files/docs/individuals/aid/NetPriceCalculator/"," "," ","https://www.metrotech.edu/student_services/disability_services",4,2,1,4,1,2,0,2,2,-2,2,2,11,1,"A ",-2,-2,"-2",1,1,1,1,2,6,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,2,2,1,"Oklahoma Department of Career and Technology Education","140020",36420,1,416,40109,"Oklahoma County",4005,-97.478182,35.512549,207,2
363633,"Luna Community College"," ","336 Luna Drive","Las Vegas","NM","87701",35, 6,"Mr. Edward Martinez","President","5054542500","850211646","MGZALW8G24W8","00996200",1,"www.luna.edu/","www.luna.edu/admissions/","www.luna.edu/financial-aid/","https://www.luna.edu/application","luna.edu/media/NetPriceCalculator/npcalc.htm"," "," ","https://www.luna.edu/accessibility-support-services/",4,2,1,4,1,2,40,1,2,-2,2,2,41,1,"A ",-2,-2,"-2",1,1,1,1,1,4,5,2,0,1,1,1,6,6,2,40,2,1,2,"-2","-2",29780,2,106,35047,"San Miguel County",3503,-105.250865,35.616303,73,1
363679,"Grabber School of Hair Design"," ","9833 Watson Road","St. Louis","MO","63126",29, 4,"Dennis Matteuzzi","Owner","3149668888","430966064","NG7FJL5QKFB6","02568500",1,"grabberschool.edu/","www.grabberschool.edu/admissions-enrollment.html","www.grabberschool.edu/financial-aid.html"," ","www.grabberschool.edu/student-tuition-calculator.html","www.grabberschool.edu/"," ","www.grabberschool.edu/",9,3,3,2,1,2,0,2,2,-2,2,2,21,1,"A ",-2,-2,"-2",1,1,1,1,2,6,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,2,1,2,"-2","-2",41180,1,476,29189,"St. Louis County",2902,-90.390799,38.557164,21,2
363712,"Yeshivah Gedolah Rabbinical College"," ","1140 Alton Rd","Miami Beach","FL","33139",12, 5,"Rabbi Abraham Korf","President","30565387702001","650809933","LN5MHBBY24B4","03256300",1,"www.lecfl.com/"," "," "," ","www.lecfl.com/"," "," ","www.lecfl.com/",2,1,2,7,1,1,20,1,2,2,2,2,13,1,"A ",-2,-2,"-2",1,1,1,1,1,2,24,18,0,11,3,8,24,-2,24,51,2,1,2,"-2","-2",33100,1,370,12086,"Miami-Dade County",1227,-80.141334,25.782445,145,2
363882,"Raphael's School of Beauty Culture Inc-Brunswick"," ","3307 Center Rd.","Brunswick","OH","44212",39, 3,"Ralph P. Delserone, III","President","3307823395","341244083","FSASHUG4HCM6","02287903",1,"www.raphaelsbeautyschool.edu/","raphaelsbeautyschool.edu/","raphaelsbeautyschool.edu/"," ","www.raphaelsbeautyschool.edu/net-price-calculator/","raphaelsbeautyschool.edu/"," ","raphaelsbeautyschool.edu/",6,2,3,4,1,2,0,2,2,-2,2,2,21,1,"A ",-2,-2,"-2",1,1,1,1,2,6,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,2,1,2,"-2","-2",17460,1,184,39103,"Medina County",3916,-81.806142,41.240245,31,2
363907,"Caribbean University-Ponce"," ","AVE. EDNITA NAZARIO #1015","Ponce","PR","00716-7733",72, 9,"Ana E. Cucurella","President","7878402955","237409172","TA59JE7BA8T8","01252502",1,"www.caribbean.edu/","www.caribbean.edu/admisiones/","www.caribbean.edu/asistencia-economica/","https://form.jotform.com/201113968323046","www.caribbean.edu/netprice/index.html"," "," ","www.caribbean.edu/decanato_estudiantil/Procedimiento_para_atender_estudiantes_con_impedimentos.pdf",2,1,2,9,1,1,12,1,2,2,2,2,12,1,"A ",-2,-2,"-2",1,1,1,1,1,2,22,18,13,7,5,6,22,20,20,-2,2,1,2,"-2","-2",38660,1,434,72113,"Ponce Municipio",7298,-66.594250,18.006633,222,1
363916,"Caribbean University-Vega Baja"," ","Carr 671 K.M. 5, Sector El Criollo, Bo. Algarrobo","Vega Baja","PR","00964",72, 9,"Ana E. Cucurella","President","7878583668","237409172","TA59JE7BA8T8","01252501",1,"www.caribbean.edu/","www.caribbean.edu/admisiones/","www.caribbean.edu/asistencia-economica/","https://form.jotform.com/201113968323046","www.caribbean.edu/netprice/index.html"," "," ","www.caribbean.edu/decanato_estudiantil/Procedimiento_para_atender_estudiantes_con_impedimentos.pdf",2,1,2,7,1,1,20,1,2,2,2,2,21,1,"A ",-2,-2,"-2",1,1,1,1,1,2,22,18,1,11,3,6,22,22,20,-2,2,1,2,"-2","-2",41980,1,490,72145,"Vega Baja Municipio",7298,-66.403150,18.444882,222,1
363934,"University of Advancing Technology"," ","2625 W Baseline Rd","Tempe","AZ","85283", 4, 6,"Jason Pistillo","President","6023838228","860464544","Z3JKVEH385L3","02559000",1,"www.uat.edu/","www.uat.edu/private-consultation","www.uat.edu/tuition","www.uatfastapp.com/","www.uat.edu/net-price-calculator","www.uat.edu/uat-catalogs"," ","www.uat.edu/uat-catalogs",3,1,3,7,1,1,20,1,2,2,2,2,12,1,"A ",-2,-2,"-2",1,1,1,1,1,2,22,15,8,11,3,7,28,28,22,54,2,1,2,"-2","-2",38060,1,429,4013,"Maricopa County",409,-111.976087,33.377712,199,1
364016,"Paradise Valley Community College"," ","18401 N 32nd St","Phoenix","AZ","85032", 4, 6,"Dr. Tiffany Hunter","President","6027876500","860185552","C7C1LKYWKFH3","02623600",1,"https://www.paradisevalley.edu/"," "," "," ","https://www.paradisevalley.edu/students/financial-aid/net-price-calculator"," ","https://www.paradisevalley.edu/disclosures","www.paradisevalley.edu/students/disability-resources",4,2,1,3,1,2,40,1,2,-2,2,2,11,1,"A ",-2,-2,"-2",1,1,1,1,1,4,2,1,0,1,1,3,2,3,7,40,2,3,1,"Maricopa Community College District","104020",38060,1,429,4013,"Maricopa County",406,-112.009865,33.652135,63,2
364025,"Chandler-Gilbert Community College"," ","2626 E Pecos Rd","Chandler","AZ","85225-2499", 4, 6,"Greg Peterson, Ed.D.","President","4807327000","860185552","JHHFT9HJMCJ1","03072200",1,"www.cgc.maricopa.edu/"," "," "," ","www.cgc.maricopa.edu/Students/FinancialAid/Pages/NetPriceCalculator.aspx"," ","www.cgc.maricopa.edu/athletics/Pages/Disclosures.aspx","www.cgc.maricopa.edu/Students/DisabilityServices/Pages/Home.aspx",4,2,1,4,1,2,40,1,2,-2,2,2,11,1,"A ",-2,-2,"-2",1,1,1,1,1,4,2,1,0,1,1,4,3,2,7,40,2,4,1,"Maricopa Community College District","104020",38060,1,429,4013,"Maricopa County",405,-111.795922,33.293897,62,2
364548,"Great Plains Technology Center"," ","4500 SW Lee Blvd","Lawton","OK","73505-8399",40, 6,"Mr. Clarence Fortney","Superintendent/CEO","5803556371","731057962","umfmtn95lgp8","01071700",1,"www.greatplains.edu/","www.greatplains.edu/student-resources/career-counseling","www.greatplains.edu/student-resources/financial-aid/","www.greatplains.edu/student-resources/career-counseling","www.greatplains.edu/student-resources/financial-aid/price-calculator","www.greatplains.edu/student-resources/financial-aid/va-education-funding"," ","greatplains.edu/everyone/disability-services/",4,2,1,4,1,2,0,2,2,-2,2,2,13,1,"A ",-2,-2,"-2",1,1,1,1,2,6,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,2,1,1,"Oklahoma Department of Career and Technology Education","140020",30020,1,-2,40031,"Comanche County",4004,-98.450321,34.592907,4,2
364575,"Roane-Jackson Technical Center"," ","9450 Spencer Rd","Leroy","WV","25252-9700",54, 5,"Ben Cummings","Director","3043727335","556000332"," ","02057400",1,"www.rjtcwv.com/"," "," "," ","www.rjtcwv.com/admissions.html","www.rjtcwv.com/admissions.html"," ","docs.google.com/document/d/1SQ3blQAQCk_4rqJM6VxKJCg3wJ6hrf0v68ccPPx-5Ik/edit?usp=sharing",4,2,1,4,1,2,0,2,2,-2,2,2,42,1,"A ",-2,-2,"-2",1,2,2,3,2,6,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,2,1,2,"-2","-2",16620,1,170,54035,"Jackson County",5402,-81.561142,38.822540,8,2
364627,"Pioneer Technology Center"," ","2101 N Ash","Ponca City","OK","74601",40, 6,"Ms. Traci Thorpe","Supt./CEO","5807628336","730936470","KGK4SMWF3FG6","01120600",1,"pioneertech.edu/","pioneertech.edu/","pioneertech.edu/","pioneertech.edu/","pioneertech.edu/wp-content/uploads/2019/08/index.html","pioneertech.edu/"," ","pioneertech.edu/",7,3,1,2,1,2,0,2,2,-2,2,2,33,1,"A ",-2,-2,"-2",1,1,1,1,2,6,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,2,1,1,"Oklahoma Department of Career and Technology Education","140020",38620,2,-2,40071,"Kay County",4003,-97.093516,36.727720,2,1
364636,"Portage Lakes Career Center"," ","4401 Shriver Rd","Uniontown","OH","44685",39, 3,"Lisa Tripney","Assistant Superintendent","3308968200","341142856","SVZNZLNUKNF1","00888600",1,"www.plcc.edu/","www.plcc.edu/","www.plcc.edu/","www.plcc.edu/","plcc.edu/NetPriceCalculator/npcalc.htm","www.plcc.edu/"," ","www.plcc.edu/",7,3,1,2,1,2,0,2,2,-2,2,2,21,1,"A ",-2,-2,"-2",1,1,1,1,2,6,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,2,1,2,"-2","-2",10420,1,184,39153,"Summit County",3916,-81.472008,40.943122,5,2
364751,"Eastern College of Health Vocations-New Orleans"," ","201 Evans Rd. Bldg 400","New Orleans","LA","70123",22, 5,"Joseph Dalto III","Owner","5047360654","710579911","GGDCVDZB6CB1","02272401",5,"www.easterncollege.edu./","www.easterncollege.edu/","www.easterncollege.edu/","www.easterncollege.edu/","www.easterncollege.edu/financial-aid/"," "," ","www.easterncollege.edu/",9,3,3,1,1,2,0,2,2,-2,2,2,21,1,"M ",-2,2022,"12/05/2022",1,1,1,2,2,6,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,2,1,2,"-2","-2",35380,1,406,22051,"Jefferson Parish",2201,-90.180687,29.944923,-2,-2
364760,"Bell Mar Beauty College","Bell Mar Beauty College, Inc.","5717  W. Cermak Road","Cicero","IL","60804",17, 3,"Vincent Guarna, Jr","President","7088636644","363361398","W7ERVM77K333","02536700",1,"www.bellmar.edu/","www.bellmar.edu/","www.bellmar.edu/","www.bellmar.edu/","www.bellmar.edu/s/120401-Gedt-2018-cos.html"," "," ","www.bellmar.edu/",9,3,3,2,1,2,0,2,2,-2,2,2,21,1,"A ",-2,-2,"-2",1,1,1,1,2,6,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,2,1,2,"-2","-2",16980,1,176,17031,"Cook County",1704,-87.767244,41.850656,38,2
364946,"Caddo Kiowa Technology Center"," ","1415 N. 7th Street","Fort Cobb","OK","73038-0190",40, 6,"Tony Hancock","Superintendent","4056435511","736021022","S8NZNFC8DNC3","00996300",1,"cktc.edu/","cktc.edu/admissions","cktc.edu/financial-aid","cktc.axstudent.com/#/categories","https://cktc.edu/wp-content/uploads/2022/08/index.html"," "," ","https://cktc.edu/disability-services-for-adult-students/",7,3,1,2,1,2,0,2,2,-2,2,2,43,1,"A ",-2,-2,"-2",1,1,1,1,2,6,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,2,1,2,"-2","-2",-2,-2,-2,40015,"Caddo County",4003,-98.443443,35.108561,4,1
364964,"Center for Instruction, Technology & Innovation","Center for Instruction, Technology & Innovation","179 County  Route 64","Mexico","NY","13114",36, 2,"Christopher J. Todd","District Superintendent","3155939473","156002506","GNJCTTNSBS59","01278300",1,"https://www.citiboces.org/domain/14","https://www.citiboces.org/domain/14","https://www.citiboces.org/domain/14","https://registration.xenegrade.com/citi/search.cfm","https://www.citiboces.org/cms/lib/NY01914085/Centricity/domain/14/net price calculator/npcalc.htm"," "," ","www.citiboces.org/",7,3,1,2,1,2,0,2,2,-2,2,2,42,1,"A ",-2,-2,"-2",1,1,1,1,2,6,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,2,1,1,"New York State Education Department","136020",45060,1,532,36075,"Oswego County",3622,-76.259308,43.457841,7,2
365091,"International School of Skin Nailcare & Massage Therapy","ISSNMT","7840 Roswell Road Building 500 Suite 500","Sandy Springs","GA","30350",13, 5,"William G. Jones, Jr.","CEO","4048431005103","273068595","R82MPLJYGPK8","02520000",1,"issnschoolspa.com/"," "," "," ","issnschoolspa.com/consumer-disclosure/"," "," ","issnschoolspa.com/",9,3,3,2,1,2,0,2,2,-2,2,2,12,1,"A ",-2,-2,"-2",1,1,1,1,2,6,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,2,1,2,"-2","-2",12060,1,122,13121,"Fulton County",1306,-84.359649,33.971309,19,1
365125,"Palomar Institute of Cosmetology"," ","355 Via Vera Cruz #3","San Marcos","CA","92078", 6, 8,"Raymond R. Stainback","President","7607447900113","953286308","QNJVX1KBDJC3","02537200",1,"https://pic.edu/","https://pic.edu/contact/","https://pic.edu/financial-options/"," ","https://pic.edu/netpricecalculator/"," "," ","pic.edu/pdf/PIC_Catalog.pdf",9,3,3,2,1,2,0,2,2,-2,2,2,21,1,"A ",-2,-2,"-2",1,1,1,1,2,6,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,2,1,2,"-2","-2",41740,1,-2,6073,"San Diego County",650,-117.188351,33.136630,24,2
365198,"Southern Oklahoma Technology Center","Southern Tech","2610 Sam Noble Parkway","Ardmore","OK","73401",40, 6,"Dr. Eric Ward","Superintendent","5802232070","731019541","DMKLFCTK7JF5","01034200",1,"https://www.sotech.edu/","https://www.sotech.edu/apps/pages/index.jsp?uREC_ID=2904831&type=d&pREC_ID=2336903","https://www.sotech.edu/apps/pages/index.jsp?uREC_ID=2904831&type=d&pREC_ID=2336896","https://sotech.axstudent.com/#/categories","https://www.sotech.edu/financialaid/npc.html"," "," ","https://sotech.edlioschool.com/apps/pages/index.jsp?uREC_ID=2932120&type=d&pREC_ID=2337460",7,3,1,2,1,2,0,2,2,-2,2,2,41,1,"A ",-2,-2,"-2",1,1,1,1,2,6,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,2,1,2,"-2","-2",11620,2,-2,40019,"Carter County",4004,-97.082971,34.186239,3,2
365213,"Autry Technology Center"," ","1201 W Willow","Enid","OK","73703-2506",40, 6,"Dwight Hughes","Superintendent/CEO","5802422750","730933656","DKBWK2HHDP88","00834300",1,"autrytech.edu/","autrytech.edu/","autrytech.edu/","autrytech.edu/","autrytech.edu/NPcalc.htm"," "," ","autrytech.edu/doc/student-handbook-2/",4,2,1,4,1,2,0,2,2,-2,2,2,33,1,"A ",-2,-2,"-2",1,1,1,1,2,6,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,2,1,2,"-2","-2",21420,1,-2,40047,"Garfield County",4003,-97.897190,36.419122,208,2
